ad_id,rooms_count,area_m2,ceiling_height_m,price_rub,metro_distance_min,floors,passenger_elevator,cargo_elevator,bathroom_combined,bathroom_separate,balcony,loggia,price_per_metr,apartment_density,near_metro,parking_encoded,type_house_encoded,renovation_Дизайнерский,renovation_Евроремонт,renovation_Косметический,windows_На улицу,windows_На улицу и двор,garbage_chute_Нет,district_encoded,children_allowed_Нет,pets_allowed_Нет,premium_apartment
274932866,3,50,2.99,100000,0,30,0,0,0,2,0,0,2000,16,1,2,5,True,False,False,False,False,True,4,False,True,0
257937781,3,45,2.64,45000,3,9,1,0,0,1,1,0,1000,15,1,2,5,False,False,True,False,False,False,4,False,True,0
274784225,1,34,2.99,34000,8,5,0,0,0,1,1,0,1000,34,1,2,5,False,True,False,False,False,True,4,True,False,0
274979680,3,60,2.99,48000,12,9,1,0,0,1,0,1,800,20,0,2,2,False,False,True,False,False,False,4,False,True,0
263123078,2,47,2.64,49000,13,12,2,0,0,1,2,1,1042,23,0,2,0,False,True,False,False,False,False,4,False,True,0
274900839,3,65,2.64,58000,12,9,1,0,0,1,0,1,892,21,0,1,2,False,True,False,False,False,False,4,False,True,0
274993539,3,64,2.99,70000,10,5,0,0,0,1,0,0,1093,21,0,2,2,True,False,False,False,False,True,2,False,True,0
274904369,3,74,2.99,73000,4,14,2,0,1,0,0,0,986,24,1,1,2,True,False,False,False,False,False,4,False,True,0
248404300,2,82,2.8,87000,30,25,1,1,1,1,0,1,1060,41,0,4,3,True,False,False,False,False,True,4,False,True,0
274897123,2,45,2.48,40000,3,5,0,0,1,0,0,0,888,22,1,1,0,False,False,True,False,False,True,4,False,False,0
273784950,2,47,2.48,40000,11,5,0,0,1,0,0,1,851,23,0,2,0,False,False,True,False,False,True,4,False,False,0
270887649,2,39,2.99,35000,2,9,1,0,1,0,0,0,897,19,1,2,5,False,False,True,False,True,False,4,False,False,0
274897198,3,74,2.99,75000,0,14,1,0,0,1,0,0,1013,24,1,2,5,True,False,False,False,False,True,4,False,True,0
274847782,2,42,2.64,35000,9,12,2,0,0,1,1,0,833,21,1,1,5,False,False,True,False,False,False,4,False,False,0
274351812,2,44,2.64,45000,8,9,1,0,0,1,1,0,1022,22,1,2,5,False,False,True,False,False,False,4,False,False,0
274495994,1,40,2.99,110000,0,60,4,1,1,0,0,0,2750,40,1,2,4,True,False,False,False,False,True,4,True,True,0
274881792,2,38,2.64,35000,12,12,2,0,0,1,1,0,921,19,0,2,5,False,False,True,False,False,False,4,True,True,0
201114056,1,36,2.64,35000,16,12,2,0,1,0,0,0,972,36,0,2,0,False,False,True,False,False,False,4,False,False,0
272625112,1,38,2.7,40000,14,25,2,2,1,0,0,1,1052,38,0,2,5,False,False,False,False,False,True,4,False,False,0
262976916,6,242,2.99,350000,13,12,1,0,4,0,0,1,1446,40,0,2,5,True,False,False,False,False,True,4,False,False,0
274851778,1,45,2.99,35000,6,5,0,0,1,0,0,0,777,45,1,2,0,False,True,False,False,False,False,4,False,True,0
274995464,1,32,2.64,36000,7,9,1,0,1,0,0,0,1125,32,1,2,5,False,True,False,False,False,False,4,False,True,0
274643469,1,36,2.99,42000,5,8,2,0,0,1,0,0,1166,36,1,1,0,False,True,False,False,False,False,4,False,True,0
274639748,2,36,2.99,42000,5,8,2,0,0,1,0,0,1166,18,1,1,0,False,True,False,False,False,False,4,False,True,0
274064443,2,45,2.99,45000,15,5,0,0,0,1,1,0,1000,22,0,2,5,False,False,False,False,False,True,4,False,False,0
274950971,2,55,2.99,45000,8,5,0,0,1,0,0,0,818,27,1,2,2,False,False,False,False,False,True,4,False,True,0
274923121,2,45,2.64,45000,11,12,2,0,1,0,0,1,1000,22,0,2,0,False,True,False,False,False,False,2,False,False,0
253825073,1,35,2.64,45000,3,9,1,0,1,0,0,1,1285,35,1,1,5,False,True,False,False,False,False,4,True,True,0
270555842,2,45,2.6,48000,7,5,0,0,1,0,1,0,1066,22,1,2,5,False,False,False,False,True,True,4,False,True,0
273972974,1,30,3.0,57000,0,29,2,1,1,0,0,0,1900,30,1,4,4,True,False,False,False,False,True,4,True,True,0
273282784,3,80,2.99,75000,11,8,0,0,1,0,1,0,937,26,0,1,2,False,False,False,False,False,True,4,False,True,0
274688082,3,74,2.99,75000,4,14,2,0,0,0,0,0,1013,24,1,2,2,False,False,True,False,False,False,4,False,True,0
274148121,5,118,2.99,100000,8,8,1,1,1,1,0,0,847,23,1,2,2,False,False,False,False,False,True,4,False,True,0
274082271,3,66,2.99,150000,2,59,0,0,1,0,0,0,2272,22,1,4,4,False,False,False,False,False,True,4,False,True,0
271578044,5,175,2.99,350000,9,30,1,1,2,1,0,1,2000,35,1,2,4,True,False,False,False,True,True,2,False,True,0
274999190,1,34,2.48,33000,5,5,0,0,0,0,1,0,970,34,1,2,0,False,False,True,False,False,True,2,True,True,0
274380446,1,36,2.64,33000,5,12,2,0,1,0,1,0,916,36,1,2,5,False,False,True,False,False,False,4,False,True,0
262860326,1,30,2.48,33000,10,5,0,0,1,0,1,0,1078,30,0,2,5,False,False,True,False,False,False,4,True,True,0
274384779,1,31,2.48,33000,9,5,0,0,1,0,0,0,1064,31,1,2,0,False,False,True,False,False,False,2,True,True,0
275000042,2,44,2.64,35000,10,12,2,0,0,1,1,0,786,22,0,2,5,False,False,True,False,False,False,4,False,False,0
273773249,1,40,2.64,35000,12,12,2,0,1,0,0,1,875,40,0,2,5,False,False,True,False,False,False,4,False,False,0
274938368,1,32,2.99,35000,10,5,0,0,1,0,1,0,1093,32,0,2,2,False,False,True,False,False,True,4,True,True,0
273821681,2,45,2.48,35000,7,5,0,0,0,1,1,0,777,22,1,2,2,False,False,True,False,False,True,4,True,True,0
274754854,1,36,2.64,35000,13,12,2,0,1,0,1,0,972,36,0,2,0,False,False,True,False,False,False,4,False,True,0
274922908,1,32,2.64,36000,7,9,1,0,1,0,0,0,1125,32,1,2,5,False,False,True,False,False,False,4,False,True,0
268871847,2,34,2.48,38000,8,5,0,0,1,0,1,0,1117,17,1,1,5,False,True,False,False,False,True,4,False,False,0
268339334,2,42,2.99,40000,10,8,1,0,1,0,1,0,952,21,0,2,2,False,True,False,False,False,True,4,False,True,0
274992676,2,45,2.48,40000,14,5,0,0,0,1,1,0,888,22,0,1,0,False,False,True,False,False,True,4,False,False,0
274456001,1,37,2.99,40000,9,14,0,0,0,1,0,1,1081,37,1,2,2,False,False,False,False,False,True,4,False,True,0
272506432,1,39,2.5,40000,12,12,2,0,1,0,0,0,1025,39,0,2,0,False,False,False,False,False,True,4,False,True,0
274793552,1,31,2.99,40000,5,9,1,0,1,0,0,0,1290,31,1,2,5,False,True,False,True,False,False,4,True,True,0
262517530,2,44,2.64,40000,5,9,1,0,0,1,1,0,898,22,1,1,5,False,False,True,False,False,False,4,True,True,0
271548481,2,45,2.48,40000,11,5,0,0,1,0,1,0,888,22,0,2,0,False,False,True,False,False,True,4,True,True,0
273829397,2,44,2.99,43000,16,5,0,0,1,0,1,0,977,22,0,1,0,False,False,True,False,False,True,4,False,True,0
274303194,2,60,2.8,43000,2,9,1,0,0,1,1,0,716,30,1,1,2,False,False,True,False,False,False,4,False,False,0
274705156,2,56,3.25,44000,12,5,0,0,0,1,1,0,785,28,0,1,2,False,False,True,False,False,True,4,False,False,0
274097824,2,38,2.99,45000,11,12,2,0,0,1,1,0,1184,19,0,1,0,False,False,False,False,False,True,4,False,False,0
273846344,2,45,2.99,45000,4,5,0,0,1,0,0,0,1000,22,1,2,0,False,False,False,False,False,True,4,False,False,0
268673140,2,38,2.6,45000,15,12,2,0,0,1,1,0,1184,19,0,2,0,False,False,False,False,False,True,4,False,False,0
272341901,1,32,2.99,45000,7,9,1,0,1,0,1,0,1406,32,1,1,5,True,False,False,False,False,False,4,True,True,0
274662254,1,39,2.99,45000,11,9,0,0,0,0,0,0,1153,39,0,2,5,False,False,False,False,False,True,4,False,True,0
273330100,2,52,2.99,45000,10,5,0,0,0,1,0,0,865,26,0,2,5,False,False,True,False,False,False,4,False,True,0
270226590,3,64,2.64,47000,15,9,1,0,1,0,2,0,734,21,0,2,5,False,False,True,False,True,False,4,False,True,0
274871332,2,45,2.99,48000,7,5,0,0,1,0,1,0,1066,22,1,2,0,False,False,True,False,False,True,4,True,True,0
274402064,2,57,2.99,48000,10,9,1,1,0,0,1,0,842,28,0,2,5,False,False,True,False,False,True,4,False,True,0
274048601,2,45,2.64,50000,10,12,2,0,1,0,1,0,1111,22,0,1,0,False,True,False,False,False,False,4,True,True,0
272763543,2,50,2.7,50000,6,15,1,1,0,1,1,0,1000,25,1,2,2,False,False,False,False,True,True,4,False,False,0
274384671,2,66,2.99,50000,5,8,1,0,0,1,0,0,757,33,1,2,6,False,False,True,False,False,True,4,True,True,0
253903683,1,40,2.99,50000,10,9,1,0,1,0,1,0,1250,40,0,2,2,False,True,False,False,False,False,4,True,True,0
274815281,1,30,3.0,52000,0,29,2,1,1,0,0,0,1733,30,1,4,4,False,True,False,True,False,True,4,False,True,0
274062625,2,48,2.7,55000,6,9,1,0,1,0,1,1,1145,24,1,2,2,False,False,False,False,True,True,4,False,True,0
152023477,1,51,3.0,55000,15,30,2,1,1,0,1,0,1078,51,0,4,4,False,True,False,False,False,False,4,True,True,0
274400672,2,45,2.64,55000,5,12,2,0,1,0,1,0,1222,22,1,1,5,False,True,False,False,False,False,4,False,False,0
274881418,1,28,3.0,59999,0,29,1,2,1,0,0,0,2142,28,1,4,4,False,True,False,True,False,True,4,False,True,0
274058443,3,64,2.99,60000,16,5,0,0,0,1,1,0,937,21,0,2,2,False,False,False,False,False,True,4,False,False,0
274840959,1,28,3.0,60000,0,29,0,0,1,0,0,0,2142,28,1,2,4,True,False,False,True,False,True,4,True,True,0
272534650,2,60,2.64,60000,9,17,2,0,1,0,0,1,1000,30,1,2,5,False,True,False,False,False,False,4,False,False,0
274279739,1,52,2.99,60000,0,30,3,0,1,0,0,1,1153,52,1,2,4,False,False,True,True,False,True,4,True,True,0
156837916,2,54,2.99,62000,5,15,1,1,1,0,0,1,1148,27,1,1,5,False,True,False,False,False,False,4,False,False,0
273956349,3,78,2.8,70000,4,7,1,0,0,1,1,0,897,26,1,2,2,False,False,False,False,False,True,4,False,False,0
274580960,2,40,3.0,75000,0,59,3,2,1,0,0,0,1851,20,1,4,4,True,False,False,True,False,True,4,True,True,0
274760194,1,40,3.0,75000,0,59,0,0,1,0,0,0,1851,40,1,2,4,True,False,False,True,False,True,4,True,True,0
274263497,2,37,2.99,80000,3,29,3,3,1,0,0,0,2162,18,1,4,4,False,False,False,False,False,True,4,False,True,0
274332071,4,100,3.2,84000,5,5,0,0,0,1,2,0,840,25,1,1,2,False,False,True,False,True,False,4,False,True,0
274295081,2,83,3.0,85000,0,30,2,1,2,0,0,0,1024,41,1,4,4,False,True,False,False,False,True,4,True,True,0
268174380,4,119,2.99,96000,15,30,3,0,0,0,0,1,806,29,0,4,4,False,True,False,False,False,False,4,False,False,0
274904211,3,100,2.99,100000,0,30,3,0,2,0,0,1,1000,33,1,2,4,True,False,False,False,True,True,4,False,False,0
274754558,3,120,3.0,100000,0,30,2,1,1,1,0,2,833,40,1,4,4,False,True,False,True,False,True,4,False,True,0
274407624,3,100,2.8,105000,2,30,2,2,1,0,0,2,1050,33,1,4,2,False,False,False,False,True,True,4,False,True,0
224347484,3,131,3.0,110000,15,20,1,1,2,1,0,1,839,43,0,4,3,False,False,True,False,False,True,4,False,True,0
273796188,5,117,2.99,110000,10,8,1,0,1,1,1,0,936,23,0,1,2,True,False,False,False,False,False,4,False,True,0
272662581,3,50,3.0,110000,0,29,2,1,1,0,0,0,2200,16,1,4,4,False,True,False,True,False,True,4,True,True,0
274700863,3,120,3.0,120000,0,30,2,2,1,1,1,3,1000,40,1,4,4,False,True,False,False,False,True,4,False,False,0
274264475,2,66,2.99,150000,0,60,1,0,1,0,0,0,2272,33,1,2,3,False,True,False,False,False,False,4,False,False,0
274089930,3,66,2.99,150000,2,60,1,1,1,0,0,0,2272,22,1,2,4,True,False,False,True,False,True,4,False,True,0
274215255,2,65,3.0,150000,2,59,1,1,1,0,0,0,2300,32,1,2,4,True,False,False,True,False,True,4,True,True,0
274093251,2,66,3.0,150000,2,60,1,1,1,0,0,0,2272,33,1,2,4,True,False,False,False,False,True,4,True,True,0
270198104,3,112,3.2,150000,13,30,2,1,2,0,1,0,1339,37,0,4,4,True,False,False,True,False,True,2,True,True,0
235877280,3,80,2.99,75000,14,8,1,0,0,0,1,0,937,26,0,2,2,True,False,False,False,False,False,4,False,True,0
257443376,1,35,2.99,32000,8,9,1,0,1,0,1,0,914,35,1,2,0,False,False,True,False,False,False,4,False,True,0
274897392,2,45,2.48,33000,4,5,0,0,0,1,1,0,733,22,1,1,2,False,False,True,False,False,False,4,False,False,0
273618485,1,32,2.99,35000,10,14,1,1,1,0,0,1,1093,32,0,2,5,False,True,False,False,False,True,4,True,True,0
265065360,1,32,2.99,35000,7,8,1,0,1,0,1,0,1093,32,1,2,2,False,False,True,False,False,False,4,False,False,0
274903624,1,33,2.99,35000,3,5,0,0,1,0,1,0,1060,33,1,2,0,False,False,True,True,False,False,4,False,False,0
274151148,2,47,2.48,38000,8,8,1,0,1,0,1,0,808,23,1,2,2,False,False,True,True,False,False,4,True,True,0
275000833,1,37,2.99,38000,7,25,4,0,1,0,0,1,1007,37,1,2,5,False,False,True,False,True,False,2,False,True,0
274949985,2,44,2.64,40000,15,5,0,0,0,1,1,0,898,22,0,2,5,False,False,True,False,False,True,4,True,True,0
274420889,1,32,2.64,40000,10,9,1,0,0,0,0,0,1250,32,0,2,5,False,False,True,False,False,False,4,True,True,0
263451136,1,40,2.48,42000,7,16,1,1,1,0,0,1,1050,40,1,1,0,True,False,False,False,False,False,4,False,True,0
274903433,1,40,2.48,42000,7,16,1,1,1,0,0,1,1050,40,1,1,0,True,False,False,False,False,False,4,True,True,0
273967315,2,44,2.64,42000,11,9,1,0,0,1,0,0,954,22,0,2,5,False,False,True,False,False,False,4,True,True,0
273608631,2,55,2.48,44990,9,5,0,0,0,1,1,0,818,27,1,2,2,False,False,True,False,False,True,4,False,False,0
274758611,2,44,2.64,45000,10,12,2,0,1,0,1,0,1022,22,0,1,0,False,False,True,False,False,False,2,False,True,0
263569448,2,44,2.64,45000,15,9,1,0,0,1,0,0,1011,22,0,1,5,False,False,True,False,False,False,4,False,True,0
273578266,2,55,2.7,45000,9,5,0,0,1,0,1,0,818,27,1,1,5,False,False,True,False,False,True,4,False,True,0
271227224,2,37,2.64,45000,3,9,1,0,1,0,0,0,1216,18,1,2,0,False,False,True,False,False,False,4,True,True,0
232762248,1,16,2.99,46000,8,3,0,0,1,0,0,0,2875,16,1,1,5,False,True,False,False,True,True,4,False,True,0
242080784,3,60,2.48,48000,12,5,0,0,0,1,0,0,800,20,0,2,5,False,False,True,False,True,True,4,True,True,0
274761273,2,40,2.64,49000,5,14,2,0,0,1,0,1,1225,20,1,2,5,False,True,False,False,False,False,4,False,False,0
274985919,3,55,2.48,50000,2,5,0,0,1,0,1,0,909,18,1,2,5,False,False,True,False,False,True,4,False,True,0
221163076,2,82,2.8,55000,12,8,1,0,1,0,1,0,670,41,0,1,2,False,True,False,False,False,False,4,True,True,0
274745294,1,55,2.99,60000,0,30,1,0,1,0,0,0,1090,55,1,2,5,True,False,False,False,False,True,4,True,True,0
274899946,1,28,3.0,60000,0,30,2,1,1,0,0,0,2142,28,1,4,4,False,True,False,True,False,False,4,False,True,0
274489534,1,50,2.85,60000,2,30,2,1,1,0,0,1,1200,50,1,2,4,False,True,False,False,False,True,4,True,True,0
274287555,1,31,2.99,60000,0,24,3,0,0,0,0,0,1935,31,1,2,5,False,True,False,False,False,True,4,True,True,0
274732166,1,28,2.99,64000,2,29,0,0,1,0,0,0,2285,28,1,2,5,True,False,False,True,False,True,4,False,True,0
274382552,3,68,2.64,67000,5,14,2,0,1,0,1,1,985,22,1,2,5,False,True,False,False,False,False,4,False,True,0
274055966,3,55,2.48,68000,10,5,0,0,1,0,1,0,1236,18,0,1,2,False,False,True,False,False,True,4,False,True,0
274730446,3,72,2.99,69000,12,5,0,0,0,0,0,0,958,24,0,2,2,False,False,True,False,False,True,2,True,True,0
275002367,1,36,2.8,70000,0,37,0,2,1,0,0,0,1944,36,1,2,5,True,False,False,False,False,True,4,True,True,0
274872329,3,74,2.9,73000,4,14,1,1,1,0,0,0,986,24,1,1,2,False,True,False,False,False,False,4,True,True,0
274806502,2,41,2.99,75000,1,60,0,0,1,0,0,0,1829,20,1,2,2,False,True,False,False,False,True,4,True,True,0
274395034,3,80,2.99,80000,13,8,1,0,0,1,1,0,1000,26,0,1,0,False,True,False,False,False,False,4,False,True,0
272044779,4,68,3.0,80000,15,4,0,0,0,1,0,0,1161,17,0,2,2,False,True,False,False,False,True,2,False,True,0
265992416,3,103,2.99,90000,15,20,0,0,2,0,0,2,873,34,0,2,5,False,False,True,False,False,True,4,False,True,0
274571250,5,107,2.99,250000,8,22,0,0,1,1,2,0,2336,21,1,4,5,True,False,False,True,False,True,4,False,True,0
274707802,1,35,2.64,45000,5,12,1,1,1,0,0,1,1285,35,1,1,5,False,True,False,False,False,False,4,True,True,0
274717172,2,60,3.0,120000,0,58,3,1,0,2,0,0,2000,30,1,4,5,True,False,False,False,False,True,4,True,True,0
273826483,1,38,2.99,42000,7,25,2,2,1,0,0,1,1105,38,1,2,5,False,False,True,False,False,False,2,True,True,0
257879944,4,102,2.99,85000,5,5,0,0,1,0,1,0,828,25,1,2,2,False,True,False,False,False,True,4,False,False,0
274882923,2,48,2.99,34999,3,5,0,0,1,0,1,0,729,24,1,2,0,False,False,True,False,False,True,4,False,True,0
274399544,1,36,2.64,35000,12,12,2,0,1,0,1,0,972,36,0,2,5,False,False,True,False,False,False,4,False,True,0
274891149,2,38,2.64,35000,16,12,2,0,0,1,1,0,921,19,0,1,0,False,False,True,False,True,False,2,False,False,0
274544143,2,38,2.64,40000,9,12,2,0,0,1,0,0,1052,19,1,2,0,False,False,True,False,True,False,4,False,False,0
273914702,2,45,2.64,40000,6,12,2,0,0,1,0,0,888,22,1,2,0,False,False,True,False,False,False,4,False,True,0
256831241,2,38,2.64,45000,9,12,2,0,0,0,1,0,1184,19,1,2,0,False,False,True,False,False,False,2,False,False,0
272195167,1,38,2.64,45000,8,17,2,0,0,0,1,0,1184,38,1,1,5,False,True,False,False,False,False,4,True,True,0
274028690,1,37,2.99,50000,0,72,0,0,0,0,0,0,1351,37,1,2,5,False,False,False,True,False,True,4,True,True,0
271708655,2,55,2.99,50000,10,16,1,1,0,0,1,0,909,27,0,1,2,False,False,True,False,False,False,4,False,True,0
274998616,2,43,2.48,55000,12,8,1,0,1,0,1,0,1258,21,0,1,2,False,False,True,False,False,False,4,True,True,0
273486897,2,47,2.99,55000,6,15,2,1,0,2,0,1,1170,23,1,2,2,False,False,True,False,True,False,4,False,True,0
270029521,2,46,2.64,55000,4,9,1,0,0,1,1,0,1195,23,1,2,5,False,False,True,False,False,False,4,False,False,0
274138757,3,62,2.64,65000,6,9,1,0,1,0,1,0,1040,20,1,2,5,False,True,False,False,False,False,4,False,True,0
273600674,3,74,2.64,75000,13,22,2,1,1,0,1,0,1013,24,0,2,5,False,True,False,False,True,False,4,False,True,0
265656296,3,90,2.99,80000,9,8,1,0,1,0,1,0,888,30,1,2,2,True,False,False,False,True,False,4,False,True,0
274057768,3,66,2.99,150000,0,60,4,2,0,0,0,0,2272,22,1,4,4,False,False,True,True,False,True,4,False,True,0
271312521,3,97,2.99,170000,2,28,3,0,0,2,0,1,1745,32,1,2,4,False,True,False,False,False,False,4,False,True,0
274720119,3,54,2.5,80000,12,5,0,0,1,0,1,0,1470,18,0,1,2,True,False,False,False,False,True,4,False,False,0
274670522,1,36,2.64,35000,16,12,2,0,1,0,1,0,972,36,0,2,0,True,False,False,False,False,False,4,True,True,0
274663386,1,32,2.64,35000,9,12,2,0,1,0,1,0,1093,32,1,2,5,False,False,True,True,False,False,2,False,False,0
274236620,2,45,2.48,43000,3,5,0,0,0,1,1,0,955,22,1,2,2,False,False,True,True,False,False,4,False,True,0
274523561,2,37,2.64,45000,14,12,2,0,1,0,1,0,1203,18,0,2,5,False,False,True,False,False,False,4,False,False,0
274788582,1,33,2.64,45000,7,12,2,0,0,0,1,0,1363,33,1,2,5,False,True,False,False,False,False,4,True,True,0
274902739,2,40,2.99,50000,11,9,1,0,1,0,1,0,1250,20,0,2,2,False,False,True,False,False,False,4,False,False,0
274999927,2,56,2.99,55000,7,5,0,0,0,0,0,0,982,28,1,2,2,False,False,True,False,False,True,4,False,True,0
274083979,3,75,2.99,85000,14,5,0,0,0,1,0,0,1133,25,0,2,5,True,False,False,False,False,True,2,False,True,0
274352090,1,39,2.99,26000,12,4,0,0,0,1,1,0,666,39,0,2,5,False,False,True,False,False,True,7,False,True,0
183025924,1,36,2.99,30000,30,12,1,0,0,1,0,2,833,36,0,2,5,False,False,True,False,False,True,7,False,False,0
274766295,2,55,2.99,35000,55,12,0,0,0,0,0,1,636,27,0,2,5,False,False,True,False,False,True,7,True,True,0
274284573,2,48,2.99,42000,11,9,0,0,1,0,1,0,875,24,0,2,5,False,True,False,False,False,True,7,False,True,0
274734200,2,42,2.99,30000,15,9,1,0,0,1,1,0,714,21,0,2,5,False,False,False,False,False,False,8,False,False,0
274806059,1,32,2.99,30000,55,12,0,0,1,0,1,0,937,32,0,2,5,False,False,True,False,False,True,7,False,False,0
274879695,1,32,2.99,31000,10,9,1,0,1,0,1,0,968,32,0,1,5,False,True,False,False,False,True,7,False,True,0
220252597,1,42,2.64,33000,14,12,2,0,0,1,0,0,785,42,0,1,5,False,False,True,True,False,False,8,False,True,0
268334588,2,48,2.99,35000,0,12,1,0,0,1,1,0,729,24,1,2,5,False,False,True,False,False,True,8,False,False,0
212033769,2,46,2.99,35000,15,5,0,0,0,1,1,0,760,23,0,2,5,False,False,True,False,False,True,8,False,True,0
273792069,2,44,2.99,40000,12,16,1,1,0,1,0,1,909,22,0,2,5,False,False,True,False,False,True,7,False,True,0
273876901,2,44,2.64,42000,13,9,1,0,0,1,0,1,941,22,0,1,5,False,False,True,False,False,False,7,False,True,0
272762595,3,67,2.99,47000,55,16,0,0,0,1,0,0,701,22,0,2,5,False,False,False,False,False,True,7,False,False,0
274897221,2,45,2.99,30000,12,9,0,0,0,0,1,0,666,22,0,1,5,False,False,True,False,False,True,7,False,False,0
206369752,1,40,2.64,31000,12,12,2,0,0,1,0,2,775,40,0,1,5,False,False,True,False,False,True,8,False,True,0
271128643,2,44,2.99,32000,13,9,0,0,1,0,1,0,719,22,0,2,5,False,False,False,False,False,True,7,False,False,0
274382003,2,40,2.99,32000,15,12,2,0,0,1,1,0,800,20,0,1,5,False,False,True,False,False,False,8,False,True,0
273814709,2,56,2.99,35000,14,12,0,0,0,1,0,1,625,28,0,2,5,False,False,True,False,False,True,7,True,True,0
272105705,2,44,2.99,40000,53,9,0,0,0,1,0,0,900,22,0,2,5,False,False,True,False,False,True,7,True,True,0
274500133,1,33,2.99,30000,13,5,0,0,1,0,0,0,909,33,0,1,5,False,False,True,False,False,True,7,True,True,0
274163631,2,45,2.99,43000,12,9,1,0,0,1,1,0,955,22,0,2,5,False,True,False,False,False,True,7,True,True,0
156590261,1,35,2.99,32000,5,14,1,0,0,1,0,1,914,35,1,2,5,False,False,True,False,False,False,2,False,True,0
274667388,1,35,2.64,30000,4,9,1,0,1,0,1,0,857,35,1,1,0,False,False,True,False,False,False,5,False,False,0
274939268,1,40,2.99,33000,4,14,2,0,0,1,0,1,825,40,1,1,2,False,True,False,False,False,False,2,True,True,0
262007106,1,17,2.64,34999,6,12,2,0,1,0,0,0,2058,17,1,2,0,False,True,False,False,False,False,2,False,True,0
270270365,3,98,3.1,90000,11,5,0,0,1,0,0,0,917,32,0,2,2,True,False,False,False,True,True,2,False,True,0
274017055,3,145,2.99,200000,6,33,2,1,2,0,0,0,1379,48,1,4,4,True,False,False,True,False,False,5,False,True,0
274971859,1,42,2.99,28000,10,12,2,0,0,0,0,0,666,42,0,2,5,False,False,True,False,False,False,2,False,False,0
274940036,1,35,2.64,32000,7,9,1,0,1,0,1,0,914,35,1,2,5,False,False,True,False,False,False,2,False,False,0
274970506,3,72,2.99,80000,14,14,2,0,1,0,0,1,1111,24,0,1,2,False,True,False,False,True,False,0,False,True,0
274980570,1,40,2.99,35000,8,14,2,1,1,0,1,0,875,40,1,1,5,False,True,False,False,False,False,2,False,False,0
274792471,2,58,2.64,55000,3,17,2,0,0,1,0,0,948,29,1,1,5,False,True,False,False,False,False,5,False,False,0
274747325,1,45,2.99,65000,5,10,1,0,1,0,0,0,1444,45,1,1,4,False,True,False,False,False,False,8,False,False,0
274936886,1,55,2.99,65000,9,22,3,0,0,0,1,0,1181,55,1,2,4,False,True,False,False,False,False,0,False,False,0
274862047,1,35,2.7,34000,15,12,1,1,1,0,0,0,965,35,0,1,5,False,True,False,False,False,True,2,False,True,0
274976176,2,45,2.64,45000,10,16,2,0,0,1,0,0,1000,22,0,1,5,False,True,False,False,True,False,2,False,False,0
274926480,1,35,2.99,35000,10,9,1,0,1,0,1,0,1000,35,0,1,2,False,True,False,False,False,False,5,False,False,0
274970104,1,35,2.99,35000,12,9,1,0,1,0,1,0,1000,35,0,1,2,False,True,False,False,False,False,5,False,False,0
274915128,1,40,2.99,40000,1,24,3,0,1,0,1,0,1000,40,1,1,5,False,True,False,False,False,False,2,False,False,0
274918783,2,46,2.64,40000,10,5,0,0,1,0,1,0,869,23,0,1,0,False,True,False,False,False,False,2,True,False,0
274900940,2,50,2.64,45000,15,9,1,1,1,0,1,0,900,25,0,1,5,False,True,False,False,False,False,5,False,False,0
274735896,1,40,2.99,32000,0,14,1,0,0,1,1,0,800,40,1,1,5,False,False,True,False,False,True,5,True,True,0
274949433,2,48,2.99,33000,7,4,0,0,1,0,0,1,687,24,1,2,2,False,True,False,False,False,True,5,False,False,0
274949435,1,35,2.64,35000,9,9,1,0,1,0,0,0,1000,35,1,1,5,False,True,False,False,False,False,8,True,True,0
274984186,1,45,2.64,36000,7,14,2,0,1,0,0,1,800,45,1,1,4,False,True,False,False,False,False,2,False,False,0
273903847,1,38,2.99,45000,17,25,1,1,1,0,0,1,1184,38,0,1,5,False,True,False,False,False,True,8,False,False,0
274815856,3,57,2.7,52600,20,9,1,0,0,1,1,0,911,19,0,2,5,False,False,True,False,False,True,5,False,False,0
274704326,1,40,2.99,53000,15,24,2,2,1,0,0,1,1325,40,0,4,4,False,True,False,False,False,True,8,False,True,0
274928020,1,30,2.64,35000,10,5,0,0,0,1,1,0,1166,30,0,1,0,False,False,True,False,True,False,5,False,False,0
267826794,2,37,2.5,36000,6,9,1,0,1,0,0,0,972,18,1,2,5,False,False,False,True,False,True,5,False,True,0
198804033,2,53,3.0,85000,5,9,1,1,1,0,3,0,1603,26,1,1,2,True,False,False,True,False,True,8,False,True,0
274121935,2,36,2.64,33000,3,12,1,0,1,0,0,0,916,18,1,2,0,False,False,True,False,False,False,5,False,False,0
274911670,1,45,2.64,38000,5,17,1,1,1,0,0,1,844,45,1,1,5,False,True,False,False,False,False,2,False,False,0
274792180,3,62,2.64,50000,15,9,1,0,1,0,0,0,806,20,0,1,5,False,True,False,False,False,False,5,False,False,0
274687303,2,46,2.99,52000,15,9,1,0,1,0,0,0,1130,23,0,2,2,False,False,True,False,False,True,0,False,False,0
271109838,1,16,2.95,21000,5,5,0,0,1,0,0,0,1312,16,1,2,0,False,False,True,False,False,True,0,False,False,0
273104530,2,90,2.99,125000,1,39,4,0,2,0,0,1,1388,45,1,4,4,True,False,False,False,False,False,0,False,True,0
274903626,1,33,2.99,30000,0,5,0,0,1,0,0,0,909,33,1,2,0,False,False,True,False,True,True,5,False,False,0
